CLASS,DATE,TIME,FRAME,MINOR DIAMETER,MAJOR DIAMETER,ASPECT RATIO,BOUNDING RECT WIDTH,BOUNDING RECT HEIGHT,BOUNDING RECT DIAGONAL,PERIMETER,CONVEX HULL PERIMETER,HOLES' PERIMETER,MAX FERET DIAMETER,EQUIVALENT ELLIPSE MAJOR AXIS,EQUIVALENT ELLIPSE MINOR AXIS,EQUIVALENT ELLIPSE MINOR AXIS (FERET),EQUIVALENT RECT LONG SIDE,EQUIVALENT RECT SHORT SIDE,EQUIVALENT RECT DIAGONAL,EQUIVALENT RECT SHORT SIDE (FERET),AVERAGE HORIZ. SEGMENT LENGTH,AVERAGE VERT. SEGMENT LENGTH,HYDRAULIC RADIUS,WADDEL DISK DIAMETER,AREA,HOLES' AREA,PARTICLE & HOLES' AREA,CONVEX HULL AREA,IMAGE AREA,NUMBER OF HOLES,NUMBER OF HORIZ. SEGMENTS,NUMBER OF VERT. SEGMENTS,ORIENTATION,MAX FERET DIAMETER ORIENTATION,% AREA/IMAGE AREA,% AREA/(PARTICLE & HOLES' AREA),RATIO OF EQUIVALENT ELLIPSE AXES,RATIO OF EQUIVALENT RECT SIDES,ELONGATION FACTOR,COMPACTNESS FACTOR,HEYWOOD CIRCULARITY FACTOR,TYPE FACTOR,CIRCULARITY,SPHERICITY,CONVEXITY,,
,01/12/22,10:37:07,2658,515.52,631.87,1.23,609.00,539.79,813.79,1811.57,1797.15,0.00,613.73,631.87,515.52,542.13,452.89,452.89,640.49,425.79,3238.46,2874.59,141.23,570.74,255838.73,0.00,255838.73,261322.36,110343025.46,0.00,79.00,89.00,4.26,7.13,0.23,100.00,1.23,1.00,1.44,0.78,1.01,1.00,0.99,0.98,0.98,0.00,0.00
,01/12/22,10:37:07,2659,569.99,687.88,1.21,666.09,600.97,897.13,1984.52,1969.09,0.00,667.31,687.88,569.99,597.94,496.13,496.13,701.64,469.62,3499.38,3311.24,155.17,626.17,307945.16,0.00,307945.16,313380.90,110343025.46,0.00,88.00,93.00,149.54,139.21,0.28,100.00,1.21,1.00,1.42,0.79,1.01,0.99,0.99,0.98,0.98,0.00,0.00
,01/12/22,10:37:07,2659,527.84,617.82,1.17,591.04,560.55,814.58,1805.14,1786.68,0.00,591.52,617.82,527.84,561.00,451.29,451.29,638.21,440.61,3162.05,3085.86,141.89,571.06,256126.09,0.00,256126.09,260627.93,110343025.46,0.00,81.00,83.00,26.10,28.66,0.23,100.00,1.17,1.00,1.34,0.80,1.01,1.00,0.99,0.99,0.98,0.00,0.00
,01/12/22,10:37:08,2662,528.62,626.49,1.19,597.00,562.75,820.43,1820.93,1807.68,0.00,599.88,626.49,528.62,564.56,455.23,455.23,643.80,443.41,3024.43,3096.44,142.84,575.47,260101.12,0.00,260101.12,265991.82,110343025.46,0.00,86.00,84.00,49.82,50.62,0.24,100.00,1.19,1.00,1.35,0.77,1.01,1.00,0.99,0.99,0.98,0.00,0.00
,01/12/22,10:37:08,2665,569.74,632.54,1.11,609.00,588.23,846.70,1891.10,1878.73,0.00,619.17,632.54,569.74,592.97,472.78,472.78,668.61,465.71,3329.90,3216.38,149.67,600.32,283041.35,0.00,283041.35,288357.36,110343025.46,0.00,85.00,88.00,13.76,28.00,0.26,100.00,1.11,1.00,1.33,0.79,1.00,1.00,1.00,0.99,0.98,0.00,0.00
,01/12/22,10:37:08,2666,571.34,645.06,1.13,615.92,602.07,861.30,1914.23,1903.27,0.00,622.07,645.06,571.34,604.08,478.56,478.56,676.78,474.44,3289.31,3252.35,151.21,607.08,289458.87,0.00,289458.87,295134.07,110343025.46,0.00,88.00,89.00,173.72,159.15,0.26,100.00,1.13,1.00,1.31,0.78,1.00,1.00,1.00,0.99,0.98,0.00,0.00
,01/12/22,10:37:08,2667,490.18,541.01,1.10,528.49,508.92,733.69,1621.76,1607.76,0.00,530.53,541.01,490.18,510.27,405.44,405.44,573.38,400.76,2814.62,2777.09,128.43,514.97,208282.04,0.00,208282.04,212616.26,110343025.46,0.00,74.00,75.00,155.99,149.42,0.19,100.00,1.10,1.00,1.32,0.78,1.00,1.00,1.00,1.00,0.98,0.00,0.00
,01/12/22,10:37:08,2670,504.94,572.54,1.13,549.56,534.26,766.45,1695.82,1687.46,0.00,551.07,572.54,504.94,535.34,423.96,423.96,599.56,420.45,2948.78,2874.12,133.89,537.68,227055.68,0.00,227055.68,231701.20,110343025.46,0.00,77.00,79.00,164.85,172.79,0.21,100.00,1.13,1.00,1.31,0.78,1.00,1.00,1.00,0.99,0.98,0.00,0.00
,01/12/22,10:37:08,2677,470.77,532.88,1.13,508.93,500.60,713.87,1579.54,1576.17,0.00,512.30,532.88,470.77,501.65,394.89,394.89,558.45,393.99,2699.01,2699.01,124.74,500.86,197027.43,0.00,197027.43,201840.57,110343025.46,0.00,73.00,73.00,76.17,38.42,0.18,100.00,1.13,1.00,1.30,0.77,1.00,1.00,1.00,0.99,0.98,0.00,0.00
,01/12/22,10:37:08,2681,534.90,894.44,1.67,819.80,583.51,1006.26,2315.14,2300.91,0.00,820.76,894.44,534.90,606.21,578.78,578.78,818.52,476.11,3239.31,3683.92,162.31,691.69,375760.15,0.00,375760.15,390774.27,110343025.46,0.00,116.00,102.00,58.72,53.23,0.34,100.00,1.67,1.00,1.72,0.68,1.07,0.92,0.94,0.88,0.96,0.00,0.00
,01/12/22,10:37:08,2681,660.21,747.39,1.13,712.80,692.04,993.48,2215.29,2207.95,0.00,720.95,747.39,660.21,696.26,553.82,553.82,783.22,546.84,3875.42,3762.54,174.94,702.45,387541.56,0.00,387541.56,394246.43,110343025.46,0.00,100.00,103.00,175.90,158.61,0.35,100.00,1.13,1.00,1.32,0.79,1.00,1.00,1.00,0.99,0.98,0.00,0.00
,01/12/22,10:37:08,2682,511.47,588.48,1.15,557.85,548.07,782.04,1732.02,1715.56,0.00,562.43,588.48,511.47,546.05,433.00,433.00,612.36,428.87,2954.93,2954.93,136.49,548.62,236394.61,0.00,236394.61,241207.75,110343025.46,0.00,80.00,80.00,147.07,145.53,0.21,100.00,1.15,1.00,1.31,0.78,1.00,1.00,1.00,0.99,0.98,0.00,0.00
,01/12/22,10:37:08,2682,634.29,728.32,1.15,719.72,650.52,970.14,2145.48,2138.72,0.00,727.47,728.32,634.29,647.23,536.37,536.37,758.54,508.34,3859.89,3455.52,169.11,679.68,362829.32,0.00,362829.32,369797.60,110343025.46,0.00,94.00,105.00,174.33,168.48,0.33,100.00,1.15,1.00,1.43,0.77,1.00,1.00,1.00,0.99,0.98,0.00,0.00
,01/12/22,10:37:09,2685,456.61,491.98,1.08,489.35,469.77,678.34,1491.08,1482.96,0.00,491.79,491.98,456.61,467.70,372.77,372.77,527.18,367.33,2557.01,2594.62,118.33,473.96,176433.90,0.00,176433.90,180648.39,110343025.46,0.00,69.00,68.00,135.44,129.29,0.16,100.00,1.08,1.00,1.34,0.79,1.00,1.00,1.00,1.00,0.98,0.00,0.00
,01/12/22,10:37:09,2685,487.91,562.52,1.15,533.39,523.60,747.44,1654.18,1639.17,0.00,537.17,562.52,487.91,522.24,413.54,413.54,584.84,410.16,2836.34,2836.34,130.31,523.89,215561.61,0.00,215561.61,220326.86,110343025.46,0.00,76.00,76.00,34.53,21.94,0.20,100.00,1.15,1.00,1.31,0.78,1.01,1.00,0.99,0.99,0.98,0.00,0.00
,01/12/22,10:37:09,2687,541.44,618.97,1.14,588.23,567.47,817.34,1826.83,1813.11,0.00,597.32,618.97,541.44,572.24,456.71,456.71,645.88,449.44,3209.93,3096.64,144.08,578.91,263214.09,0.00,263214.09,268458.26,110343025.46,0.00,82.00,85.00,3.98,169.99,0.24,100.00,1.14,1.00,1.33,0.79,1.00,1.00,1.00,0.99,0.98,0.00,0.00
,01/12/22,10:37:09,2691,622.74,712.75,1.14,671.28,657.44,939.60,2102.54,2092.56,0.00,680.07,712.75,622.74,664.23,525.64,525.64,743.36,521.69,3669.53,3593.87,165.80,666.23,348605.42,0.00,348605.42,354783.48,110343025.46,0.00,95.00,97.00,178.45,167.66,0.32,100.00,1.14,1.00,1.30,0.79,1.00,1.00,1.00,0.99,0.98,0.00,0.00
,01/12/22,10:37:09,2691,657.40,766.54,1.17,740.38,692.11,1013.50,2243.28,2228.31,0.00,752.29,766.54,657.40,680.19,560.82,560.82,793.12,534.22,3957.79,3842.51,176.43,709.87,395778.98,0.00,395778.98,401885.20,110343025.46,0.00,100.00,103.00,30.45,39.40,0.36,100.00,1.17,1.00,1.41,0.80,1.01,1.00,0.99,0.99,0.98,0.00,0.00
,01/12/22,10:37:09,2694,610.77,703.55,1.15,660.62,655.72,930.80,2069.68,2060.79,0.00,669.71,703.55,610.77,654.16,517.42,517.42,731.74,513.78,3515.57,3515.57,163.07,655.52,337494.49,0.00,337494.49,344079.63,110343025.46,0.00,96.00,96.00,132.49,113.12,0.31,100.00,1.15,1.00,1.30,0.77,1.00,1.00,1.00,0.99,0.98,0.00,0.00
,01/12/22,10:37:09,2696,588.79,681.04,1.16,650.50,619.31,898.16,1999.91,1989.07,0.00,658.35,681.04,588.79,621.41,499.98,499.98,707.07,488.05,3280.60,3423.23,157.48,633.24,314937.39,0.00,314937.39,321307.01,110343025.46,0.00,96.00,92.00,38.58,56.14,0.29,100.00,1.16,1.00,1.35,0.78,1.01,1.00,0.99,0.99,0.98,0.00,0.00
,01/12/22,10:37:09,2696,582.23,648.29,1.11,615.92,609.00,866.16,1935.68,1922.87,0.00,631.84,648.29,582.23,608.29,483.92,483.92,684.37,477.75,3330.91,3368.76,153.15,614.37,296451.10,0.00,296451.10,301862.89,110343025.46,0.00,89.00,88.00,117.16,118.81,0.27,100.00,1.11,1.00,1.32,0.79,1.00,1.00,1.00,0.99,0.98,0.00,0.00
,01/12/22,10:37:09,2696,573.94,759.22,1.32,660.62,655.72,930.80,2114.25,2092.81,0.00,713.91,759.22,573.94,624.29,528.56,528.56,747.50,490.32,3355.25,3602.48,161.87,660.11,342235.79,0.00,342235.79,350042.18,110343025.46,0.00,102.00,95.00,104.56,101.75,0.31,100.00,1.32,1.00,1.46,0.74,1.02,1.00,0.98,0.96,0.98,0.00,0.00
,01/12/22,10:37:09,2697,557.42,641.81,1.15,622.84,567.47,842.59,1888.40,1878.11,0.00,634.64,641.81,557.42,574.38,472.10,472.10,667.65,451.12,3426.61,3122.02,148.79,598.13,280982.00,0.00,280982.00,286298.01,110343025.46,0.00,82.00,90.00,12.60,18.43,0.25,100.00,1.15,1.00,1.41,0.79,1.00,1.00,1.00,0.99,0.98,0.00,0.00
,01/12/22,10:37:09,2700,599.27,696.51,1.16,697.57,609.14,926.09,2041.12,2034.34,0.00,697.90,696.51,599.27,610.13,510.28,510.28,721.65,479.20,3563.26,3345.11,160.61,646.06,327820.32,0.00,327820.32,334429.40,110343025.46,0.00,92.00,98.00,31.34,30.38,0.30,100.00,1.16,1.00,1.46,0.76,1.01,0.99,0.99,0.99,0.98,0.00,0.00
,01/12/22,10:37:09,2702,640.01,740.11,1.16,709.55,680.19,982.92,2173.58,2155.61,0.00,714.41,740.11,640.01,673.06,543.39,543.39,768.48,528.62,3757.82,3796.17,171.16,688.24,372024.58,0.00,372024.58,377651.88,110343025.46,0.00,99.00,98.00,49.54,38.31,0.34,100.00,1.16,1.00,1.35,0.80,1.01,1.00,0.99,0.99,0.99,0.00,0.00
,01/12/22,10:37:09,2702,653.59,758.51,1.16,724.23,689.98,1000.29,2224.23,2204.06,0.00,735.16,758.51,653.59,685.50,556.06,556.06,786.38,538.39,3855.06,3780.21,175.05,704.10,389361.46,0.00,389361.46,395802.92,110343025.46,0.00,101.00,103.00,32.15,33.09,0.35,100.00,1.16,1.00,1.37,0.78,1.01,1.00,0.99,0.99,0.98,0.00,0.00
,01/12/22,10:37:09,2702,513.14,626.02,1.22,614.30,540.74,818.39,1798.14,1782.21,0.00,616.23,626.02,513.14,532.72,449.53,449.53,635.74,418.40,3153.68,2899.94,140.31,566.77,252294.73,0.00,252294.73,257826.25,110343025.46,0.00,80.00,87.00,24.55,32.62,0.23,100.00,1.22,1.00,1.47,0.78,1.01,0.99,0.99,0.98,0.98,0.00,0.00
,01/12/22,10:37:09,2703,667.08,843.81,1.26,823.53,685.12,1071.25,2389.48,2367.54,0.00,839.42,843.81,667.08,681.50,597.37,597.37,844.81,535.25,4465.56,3715.05,185.02,750.26,442090.48,0.00,442090.48,449298.22,110343025.46,0.00,99.00,119.00,172.39,164.70,0.40,100.00,1.26,1.00,1.57,0.78,1.01,1.00,0.99,0.97,0.98,0.00,0.00
,01/12/22,10:37:09,2703,555.43,647.08,1.17,616.51,585.73,850.39,1894.37,1876.71,0.00,631.24,647.08,555.43,581.25,473.59,473.59,669.76,456.51,3282.27,3207.67,149.01,599.50,282275.08,0.00,282275.08,288165.79,110343025.46,0.00,86.00,88.00,154.49,142.13,0.26,100.00,1.17,1.00,1.38,0.79,1.01,1.00,0.99,0.99,0.98,0.00,0.00
,01/12/22,10:37:09,2705,564.76,973.57,1.72,927.33,671.28,1144.80,2500.28,2481.68,0.00,942.09,973.57,564.76,606.84,625.07,625.07,883.98,476.61,4406.55,3222.70,172.72,741.51,431841.61,0.00,431841.61,449010.87,110343025.46,0.00,98.00,134.00,171.43,169.85,0.39,100.00,1.72,1.00,1.98,0.69,1.07,0.97,0.93,0.87,0.96,0.00,0.00
,01/12/22,10:37:10,2706,538.76,632.01,1.17,595.86,579.11,830.91,1844.86,1827.39,0.00,602.87,632.01,538.76,576.58,461.22,461.22,652.26,452.85,3183.67,3109.63,144.96,583.52,267428.58,0.00,267428.58,273007.99,110343025.46,0.00,84.00,86.00,141.41,138.26,0.24,100.00,1.17,1.00,1.33,0.78,1.01,1.00,0.99,0.99,0.98,0.00,0.00
,01/12/22,10:37:10,2707,707.58,828.34,1.17,809.69,726.64,1087.93,2420.07,2408.59,0.00,814.67,828.34,707.58,730.80,605.02,605.02,855.62,573.97,4384.16,3934.51,190.22,765.58,460337.31,0.00,460337.31,467592.94,110343025.46,0.00,105.00,117.00,171.93,173.66,0.42,100.00,1.17,1.00,1.42,0.78,1.01,1.00,0.99,0.99,0.98,0.00,0.00
,01/12/22,10:37:10,2712,555.53,641.35,1.15,606.79,597.00,851.24,1884.89,1870.56,0.00,613.73,641.35,555.53,591.31,471.22,471.22,666.41,464.42,3253.87,3253.87,148.46,596.90,279832.59,0.00,279832.59,285028.87,110343025.46,0.00,86.00,86.00,40.01,29.74,0.25,100.00,1.15,1.00,1.32,0.79,1.01,1.00,0.99,0.99,0.98,0.00,0.00
,01/12/22,10:37:10,2712,570.87,653.71,1.15,615.92,609.00,866.16,1927.96,1915.85,0.00,623.18,653.71,570.87,611.17,481.99,481.99,681.64,480.01,3293.24,3330.67,152.02,610.89,293098.66,0.00,293098.66,299133.05,110343025.46,0.00,89.00,88.00,78.00,60.02,0.27,100.00,1.15,1.00,1.30,0.78,1.00,1.00,1.00,0.99,0.98,0.00,0.00
,01/12/22,10:37:10,2714,492.38,594.70,1.21,600.58,495.64,778.69,1715.12,1707.25,0.00,600.92,594.70,492.38,497.22,428.78,428.78,606.39,390.52,2804.60,3026.01,134.09,541.12,229977.09,0.00,229977.09,234670.50,110343025.46,0.00,82.00,76.00,60.27,61.07,0.21,100.00,1.21,1.00,1.54,0.77,1.01,0.99,0.99,0.98,0.98,0.00,0.00
,01/12/22,10:37:10,2715,524.31,649.89,1.24,655.07,534.77,845.63,1854.95,1839.91,0.00,655.14,649.89,524.31,531.93,463.74,463.74,655.82,417.78,3224.34,2973.56,144.27,583.73,267620.15,0.00,267620.15,273702.43,110343025.46,0.00,83.00,90.00,33.50,31.17,0.24,100.00,1.24,1.00,1.57,0.76,1.01,0.98,0.99,0.98,0.98,0.00,0.00
,01/12/22,10:37:10,2716,515.31,586.81,1.14,560.55,539.79,778.20,1734.85,1723.00,0.00,564.68,586.81,515.31,546.79,433.71,433.71,613.36,429.45,2932.05,3044.82,136.90,549.90,237496.12,0.00,237496.12,242500.83,110343025.46,0.00,81.00,78.00,87.91,109.32,0.22,100.00,1.14,1.00,1.31,0.78,1.00,1.00,1.00,0.99,0.98,0.00,0.00
,01/12/22,10:37:10,2716,657.98,752.60,1.14,719.72,692.04,998.46,2220.73,2207.00,0.00,724.93,752.60,657.98,694.84,555.18,555.18,785.15,545.73,3889.30,3739.72,175.14,703.71,388930.43,0.00,388930.43,395611.35,110343025.46,0.00,100.00,104.00,12.23,20.68,0.35,100.00,1.14,1.00,1.33,0.78,1.00,1.00,1.00,0.99,0.98,0.00,0.00
,01/12/22,10:37:10,2717,509.83,678.64,1.33,676.08,507.15,845.15,1885.57,1871.15,0.00,676.08,678.64,509.83,522.18,471.39,471.39,666.65,410.12,3354.80,2890.84,144.11,588.21,271738.86,0.00,271738.86,277270.38,110343025.46,0.00,81.00,94.00,155.97,157.11,0.25,100.00,1.33,1.00,1.65,0.75,1.02,0.98,0.98,0.96,0.98,0.00,0.00
,01/12/22,10:37:10,2718,651.43,766.16,1.18,733.56,671.28,994.35,2234.04,2221.51,0.00,742.42,766.16,651.43,683.44,558.51,558.51,789.85,536.77,3999.95,3698.07,175.47,706.47,391995.51,0.00,391995.51,398508.82,110343025.46,0.00,98.00,106.00,5.82,11.83,0.36,100.00,1.18,1.00,1.38,0.80,1.01,1.00,0.99,0.99,0.98,0.00,0.00
,01/12/22,10:37:10,2723,611.86,701.10,1.15,670.40,650.83,934.36,2067.16,2055.64,0.00,671.85,701.10,611.86,650.12,516.79,516.79,730.85,510.61,3509.58,3546.52,162.99,654.97,336919.78,0.00,336919.78,343049.95,110343025.46,0.00,96.00,95.00,143.19,138.76,0.31,100.00,1.15,1.00,1.32,0.78,1.00,1.00,1.00,0.99,0.98,0.00,0.00
,01/12/22,10:37:10,2725,508.66,621.58,1.22,588.23,532.87,793.71,1784.21,1758.42,0.00,597.32,621.58,508.66,539.52,446.05,446.05,630.81,423.74,3224.93,2921.41,139.18,562.29,248319.70,0.00,248319.70,253108.89,110343025.46,0.00,77.00,85.00,3.10,10.01,0.23,100.00,1.22,1.00,1.41,0.79,1.01,1.00,0.99,0.98,0.98,0.00,0.00
,01/12/22,10:37:10,2726,543.14,614.22,1.13,588.23,567.47,817.34,1821.41,1809.94,0.00,596.28,614.22,543.14,570.68,455.35,455.35,643.97,448.21,3195.33,3082.55,143.85,577.59,262016.79,0.00,262016.79,267260.96,110343025.46,0.00,82.00,85.00,3.45,21.80,0.24,100.00,1.13,1.00,1.33,0.78,1.00,1.00,1.00,0.99,0.98,0.00,0.00
,01/12/22,10:37:10,2726,617.92,687.23,1.11,677.90,635.00,928.86,2053.01,2046.49,0.00,681.05,687.23,617.92,635.16,513.25,513.25,725.85,498.85,3586.23,3438.34,162.45,651.65,333519.46,0.00,333519.46,339745.41,110343025.46,0.00,93.00,97.00,166.06,152.13,0.30,100.00,1.11,1.00,1.37,0.78,1.00,1.00,1.00,0.99,0.98,0.00,0.00
,01/12/22,10:37:10,2727,583.57,664.35,1.14,643.62,616.26,891.08,1964.34,1955.93,0.00,648.97,664.35,583.57,608.77,491.08,491.08,694.50,478.13,3383.30,3346.12,155.01,622.65,304496.94,0.00,304496.94,310291.87,110343025.46,0.00,90.00,91.00,159.34,158.09,0.28,100.00,1.14,1.00,1.36,0.79,1.00,1.00,1.00,0.99,0.98,0.00,0.00
,01/12/22,10:37:10,2727,559.89,706.18,1.26,674.10,591.04,896.51,2001.96,1992.72,0.00,683.47,706.18,559.89,590.04,500.49,500.49,707.80,463.42,3234.70,3450.35,155.11,628.79,310531.33,0.00,310531.33,316733.33,110343025.46,0.00,96.00,90.00,63.08,74.13,0.28,100.00,1.26,1.00,1.47,0.76,1.01,0.99,0.99,0.97,0.98,0.00,0.00
,01/12/22,10:37:10,2728,557.20,642.93,1.15,609.00,588.23,846.70,1889.98,1879.52,0.00,620.72,642.93,557.20,588.98,472.49,472.49,668.21,462.59,3197.33,3310.18,148.87,598.54,281365.14,0.00,281365.14,287136.12,110343025.46,0.00,88.00,85.00,104.80,120.85,0.25,100.00,1.15,1.00,1.34,0.79,1.01,1.00,0.99,0.99,0.98,0.00,0.00
,01/12/22,10:37:11,2729,627.09,704.01,1.12,678.20,650.52,939.75,2094.38,2083.08,0.00,689.44,704.01,627.09,651.27,523.60,523.60,740.48,511.51,3688.70,3538.14,165.56,664.44,346737.63,0.00,346737.63,352652.29,110343025.46,0.00,94.00,98.00,167.29,160.66,0.31,100.00,1.12,1.00,1.35,0.79,1.00,1.00,1.00,0.99,0.98,0.00,0.00
,01/12/22,10:37:11,2731,525.44,612.29,1.17,577.40,567.32,809.47,1792.33,1782.45,0.00,578.34,612.29,525.44,568.99,448.08,448.08,633.69,446.88,2972.68,3044.31,140.98,567.20,252677.87,0.00,252677.87,258448.84,110343025.46,0.00,85.00,83.00,175.59,21.04,0.23,100.00,1.17,1.00,1.29,0.78,1.01,1.00,0.99,0.99,0.98,0.00,0.00
,01/12/22,10:37:11,2733,617.39,720.80,1.17,702.30,654.67,960.11,2108.30,2095.15,0.00,703.47,720.80,617.39,644.44,527.07,527.07,745.39,506.14,3640.79,3530.46,165.78,667.10,349515.36,0.00,349515.36,356052.61,110343025.46,0.00,96.00,99.00,16.80,15.40,0.32,100.00,1.17,1.00,1.39,0.77,1.01,1.00,0.99,0.99,0.98,0.00,0.00
,01/12/22,10:37:11,2734,583.33,691.60,1.19,650.52,622.84,900.61,2009.86,1994.76,0.00,654.63,691.60,583.33,628.94,502.47,502.47,710.59,493.97,3520.59,3370.78,157.65,635.16,316853.06,0.00,316853.06,323366.37,110343025.46,0.00,90.00,94.00,6.84,13.45,0.29,100.00,1.19,1.00,1.33,0.78,1.01,1.00,0.99,0.99,0.98,0.00,0.00
,01/12/22,10:37:11,2735,458.12,561.31,1.23,556.54,483.96,737.53,1609.49,1599.71,0.00,557.94,561.31,458.12,471.86,402.37,402.37,569.04,370.60,2844.51,2622.86,125.48,507.09,201960.30,0.00,201960.30,206773.44,110343025.46,0.00,71.00,77.00,154.25,150.26,0.18,100.00,1.23,1.00,1.51,0.77,1.01,0.99,0.99,0.98,0.98,0.00,0.00
,01/12/22,10:37:11,2736,603.24,699.90,1.16,664.36,636.68,920.18,2052.60,2040.47,0.00,672.99,699.90,603.24,638.29,513.15,513.15,725.70,501.31,3565.63,3454.21,161.55,649.78,331603.78,0.00,331603.78,337374.76,110343025.46,0.00,93.00,96.00,13.28,30.26,0.30,100.00,1.16,1.00,1.34,0.78,1.01,1.00,0.99,0.99,0.98,0.00,0.00
,01/12/22,10:37:11,2736,603.83,702.45,1.16,694.87,621.47,932.24,2057.74,2050.91,0.00,700.64,702.45,603.83,616.19,514.44,514.44,727.52,483.95,3470.17,3582.11,161.89,651.28,333136.32,0.00,333136.32,339074.92,110343025.46,0.00,96.00,93.00,127.44,122.91,0.30,100.00,1.16,1.00,1.45,0.78,1.01,0.99,0.99,0.99,0.98,0.00,0.00
,01/12/22,10:37:11,2737,442.28,525.70,1.19,498.31,470.97,685.66,1526.14,1509.14,0.00,501.96,525.70,442.28,474.14,381.54,381.54,539.57,372.39,2501.53,2685.47,119.66,482.19,182611.96,0.00,182611.96,186922.23,110343025.46,0.00,73.00,68.00,106.96,74.81,0.17,100.00,1.19,1.00,1.35,0.78,1.01,1.00,0.99,0.99,0.98,0.00,0.00
,01/12/22,10:37:11,2739,640.96,734.25,1.15,698.96,671.28,969.10,2165.15,2148.18,0.00,707.68,734.25,640.96,675.98,541.29,541.29,765.49,530.91,3810.62,3659.70,170.72,686.02,369629.98,0.00,369629.98,375712.25,110343025.46,0.00,97.00,101.00,177.96,171.00,0.33,100.00,1.15,1.00,1.33,0.79,1.00,1.00,1.00,0.99,0.98,0.00,0.00
,01/12/22,10:37:11,2739,561.17,671.75,1.20,652.90,587.48,878.31,1944.44,1929.14,0.00,654.37,671.75,561.17,586.88,486.11,486.11,687.46,460.94,3483.15,3183.53,152.26,613.98,296067.96,0.00,296067.96,301623.43,110343025.46,0.00,85.00,93.00,162.84,162.14,0.27,100.00,1.20,1.00,1.42,0.78,1.01,1.00,0.99,0.98,0.98,0.00,0.00
,01/12/22,10:37:11,2739,526.78,613.39,1.16,574.39,567.47,807.44,1796.14,1784.77,0.00,582.84,613.39,526.78,566.53,449.03,449.03,635.03,444.95,3094.87,3057.58,141.29,568.44,253779.38,0.00,253779.38,259334.84,110343025.46,0.00,82.00,83.00,155.41,132.59,0.23,100.00,1.16,1.00,1.31,0.78,1.01,1.00,0.99,0.99,0.98,0.00,0.00
,01/12/22,10:37:11,2740,484.81,538.95,1.11,512.11,505.19,719.36,1610.37,1600.66,0.00,522.30,538.95,484.81,510.61,402.59,402.59,569.35,401.03,2811.19,2773.20,127.43,511.17,205216.95,0.00,205216.95,209455.39,110343025.46,0.00,73.00,74.00,179.60,147.99,0.19,100.00,1.11,1.00,1.30,0.79,1.00,1.00,1.00,0.99,0.98,0.00,0.00
,01/12/22,10:37:11,2740,652.05,753.75,1.16,723.63,692.78,1001.79,2214.00,2202.49,0.00,726.35,753.75,652.05,687.82,553.50,553.50,782.77,540.21,3860.09,3784.40,174.35,701.06,386009.02,0.00,386009.02,392378.65,110343025.46,0.00,100.00,102.00,28.63,30.96,0.35,100.00,1.16,1.00,1.34,0.79,1.01,1.00,0.99,0.99,0.98,0.00,0.00
,01/12/22,10:37:11,2740,497.95,599.67,1.20,588.23,505.19,775.39,1731.54,1719.60,0.00,604.02,599.67,497.95,504.82,432.88,432.88,612.19,396.48,3212.70,2759.14,135.44,546.45,234526.82,0.00,234526.82,239483.64,110343025.46,0.00,73.00,85.00,9.73,18.02,0.21,100.00,1.20,1.00,1.52,0.79,1.01,1.00,0.99,0.98,0.98,0.00,0.00
,01/12/22,10:37:11,2740,399.88,443.75,1.11,435.78,422.44,606.93,1326.96,1328.03,0.00,436.86,443.75,399.88,418.81,331.74,331.74,469.15,328.94,2247.83,2247.83,105.03,421.24,139365.54,0.00,139365.54,143699.76,110343025.46,0.00,62.00,62.00,58.00,49.50,0.13,100.00,1.11,1.00,1.33,0.77,1.00,1.00,1.00,0.99,0.97,0.00,0.00
,01/12/22,10:37:11,2741,500.23,550.02,1.10,538.28,523.60,750.94,1651.57,1647.63,0.00,539.70,550.02,500.23,521.82,412.89,412.89,583.92,409.83,2843.27,2806.34,130.84,524.53,216088.42,0.00,216088.42,221188.92,110343025.46,0.00,76.00,77.00,160.13,139.16,0.20,100.00,1.10,1.00,1.32,0.77,1.00,1.00,1.00,1.00,0.98,0.00,0.00
,01/12/22,10:37:11,2741,606.21,713.78,1.18,685.12,629.76,930.58,2080.31,2063.48,0.00,703.47,713.78,606.21,625.06,520.08,520.08,735.50,490.92,3734.52,3432.74,163.36,657.80,339841.19,0.00,339841.19,345348.77,110343025.46,0.00,91.00,99.00,163.02,164.60,0.31,100.00,1.18,1.00,1.43,0.79,1.01,1.00,0.99,0.99,0.98,0.00,0.00
,01/12/22,10:37:11,2742,597.28,700.46,1.17,682.50,622.41,923.69,2044.91,2033.71,0.00,691.00,700.46,597.28,616.66,511.23,511.23,722.99,484.32,3610.84,3387.49,160.68,646.81,328586.59,0.00,328586.59,334668.86,110343025.46,0.00,91.00,97.00,157.18,150.61,0.30,100.00,1.17,1.00,1.43,0.79,1.01,1.00,0.99,0.99,0.98,0.00,0.00
,01/12/22,10:37:11,2742,559.55,641.87,1.15,602.07,595.15,846.58,1891.62,1875.86,0.00,611.82,641.87,559.55,598.25,472.90,472.90,668.79,469.86,3280.04,3205.49,149.12,599.30,282083.52,0.00,282083.52,287471.36,110343025.46,0.00,86.00,88.00,20.67,37.65,0.26,100.00,1.15,1.00,1.30,0.79,1.00,1.00,1.00,0.99,0.98,0.00,0.00
